"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"6581","1987-01-07","8",4.9,0.594,NA,1987,1,7,1
"6582","1987-01-08","8",0.3,0.553,NA,1987,1,8,2
"6583","1987-01-09","8",0,0.535,NA,1987,1,9,2
"6584","1987-01-10","8",13.6,0.522,NA,1987,1,10,2
"6585","1987-01-11","8",11.8,0.526,NA,1987,1,11,2
"6586","1987-01-12","8",0.1,0.497,NA,1987,1,12,2
"6587","1987-01-13","8",0.8,0.479,NA,1987,1,13,2
"6588","1987-01-14","8",0,0.476,NA,1987,1,14,2
"6589","1987-01-15","8",2.1,0.512,NA,1987,1,15,3
"6590","1987-01-16","8",0,0.542,NA,1987,1,16,3
"6591","1987-01-17","8",0,0.482,NA,1987,1,17,3
"6592","1987-01-18","8",6.6,0.474,NA,1987,1,18,3
"6593","1987-01-19","8",8.2,0.465,NA,1987,1,19,3
"6594","1987-01-20","8",1.9,0.45,NA,1987,1,20,3
"6595","1987-01-21","8",0,0.424,NA,1987,1,21,3
"6596","1987-01-22","8",17.5,0.418,NA,1987,1,22,4
"6597","1987-01-23","8",6.8,0.415,NA,1987,1,23,4
"6598","1987-01-24","8",0,0.386,NA,1987,1,24,4
"6599","1987-01-25","8",0,0.377,NA,1987,1,25,4
"6600","1987-01-26","8",0.4,0.361,NA,1987,1,26,4
"6601","1987-01-27","8",0,0.35,NA,1987,1,27,4
"6602","1987-01-28","8",0,0.322,NA,1987,1,28,4
"6603","1987-01-29","8",0,0.321,NA,1987,1,29,5
"6604","1987-01-30","8",12,0.301,NA,1987,1,30,5
"6605","1987-01-31","8",12.4,0.298,NA,1987,1,31,5
"6606","1987-02-01","8",0.2,0.29,NA,1987,2,1,5
"6607","1987-02-02","8",0.3,0.288,NA,1987,2,2,5
"6608","1987-02-03","8",0.1,0.287,NA,1987,2,3,5
"6609","1987-02-04","8",0.6,0.279,NA,1987,2,4,5
"6610","1987-02-05","8",0.8,0.27,NA,1987,2,5,6
"6611","1987-02-06","8",0.7,0.272,NA,1987,2,6,6
"6612","1987-02-07","8",1.9,0.279,NA,1987,2,7,6
"6613","1987-02-08","8",6.3,0.28,NA,1987,2,8,6
"6614","1987-02-09","8",2.4,0.281,NA,1987,2,9,6
"6615","1987-02-10","8",0,0.278,NA,1987,2,10,6
"6616","1987-02-11","8",0.2,0.271,NA,1987,2,11,6
"6617","1987-02-12","8",0.3,0.265,NA,1987,2,12,7
"6618","1987-02-13","8",0.1,0.264,NA,1987,2,13,7
"6619","1987-02-14","8",0,0.258,NA,1987,2,14,7
"6620","1987-02-15","8",0,0.261,NA,1987,2,15,7
"6621","1987-02-16","8",0,0.258,NA,1987,2,16,7
"6622","1987-02-17","8",0,0.259,NA,1987,2,17,7
"6623","1987-02-18","8",0,0.251,NA,1987,2,18,7
"6624","1987-02-19","8",0,0.245,NA,1987,2,19,8
"6625","1987-02-20","8",0,0.238,NA,1987,2,20,8
"6626","1987-02-21","8",0,0.237,NA,1987,2,21,8
"6627","1987-02-22","8",0,0.238,NA,1987,2,22,8
"6628","1987-02-23","8",0,0.231,NA,1987,2,23,8
"6629","1987-02-24","8",0,0.223,NA,1987,2,24,8
"6630","1987-02-25","8",0,0.215,NA,1987,2,25,8
"6631","1987-02-26","8",0,0.217,NA,1987,2,26,9
"6632","1987-02-27","8",0,0.217,NA,1987,2,27,9
"6633","1987-02-28","8",0,0.214,NA,1987,2,28,9
"6634","1987-03-01","8",23.9,0.218,NA,1987,3,1,9
"6635","1987-03-02","8",13.6,0.219,NA,1987,3,2,9
"6636","1987-03-03","8",3.6,0.216,NA,1987,3,3,9
"6637","1987-03-04","8",0,0.214,NA,1987,3,4,9
"6638","1987-03-05","8",0,0.21,NA,1987,3,5,10
"6639","1987-03-06","8",0,0.208,NA,1987,3,6,10
"6640","1987-03-07","8",0,0.247,NA,1987,3,7,10
"6641","1987-03-08","8",0,0.551,NA,1987,3,8,10
"6642","1987-03-09","8",0,0.566,NA,1987,3,9,10
"6643","1987-03-10","8",0,0.481,NA,1987,3,10,10
"6644","1987-03-11","8",0,0.438,NA,1987,3,11,10
"6645","1987-03-12","8",0.6,0.417,NA,1987,3,12,11
"6646","1987-03-13","8",0.5,0.401,NA,1987,3,13,11
"6647","1987-03-14","8",0,0.381,NA,1987,3,14,11
"6648","1987-03-15","8",0,0.368,NA,1987,3,15,11
"6649","1987-03-16","8",0.8,0.337,NA,1987,3,16,11
"6650","1987-03-17","8",0.7,0.334,NA,1987,3,17,11
"6651","1987-03-18","8",0,0.299,NA,1987,3,18,11
"6652","1987-03-19","8",0.6,0.294,NA,1987,3,19,12
"6653","1987-03-20","8",2.2,0.292,NA,1987,3,20,12
"6654","1987-03-21","8",6.7,0.288,NA,1987,3,21,12
"6655","1987-03-22","8",1.9,0.286,NA,1987,3,22,12
"6656","1987-03-23","8",0,0.357,NA,1987,3,23,12
"6657","1987-03-24","8",0,0.566,NA,1987,3,24,12
"6658","1987-03-25","8",0,1.563,NA,1987,3,25,12
"6659","1987-03-26","8",4.2,4.59,NA,1987,3,26,13
"6660","1987-03-27","8",0,4.775,NA,1987,3,27,13
"6661","1987-03-28","8",0,5.273,NA,1987,3,28,13
"6662","1987-03-29","8",0,7.477,NA,1987,3,29,13
"6663","1987-03-30","8",0.3,12.415,NA,1987,3,30,13
"6664","1987-03-31","8",110.3,145.18,NA,1987,3,31,13
"6665","1987-04-01","8",3.4,29.179,NA,1987,4,1,13
"6666","1987-04-02","8",0.6,6.616,NA,1987,4,2,14
"6667","1987-04-03","8",0.3,4.079,NA,1987,4,3,14
"6668","1987-04-04","8",1.4,6.394,NA,1987,4,4,14
"6669","1987-04-05","8",13.1,21.944,NA,1987,4,5,14
"6670","1987-04-06","8",3.6,16.359,NA,1987,4,6,14
"6671","1987-04-07","8",6.8,12.42,NA,1987,4,7,14
"6672","1987-04-08","8",0,6.777,NA,1987,4,8,14
"6673","1987-04-09","8",0,4.178,NA,1987,4,9,15
"6674","1987-04-10","8",0,4.052,NA,1987,4,10,15
"6675","1987-04-11","8",0,8.251,NA,1987,4,11,15
"6676","1987-04-12","8",0,11.366,NA,1987,4,12,15
"6677","1987-04-13","8",0,8.143,NA,1987,4,13,15
"6678","1987-04-14","8",0,5.16,NA,1987,4,14,15
"6679","1987-04-15","8",0,4.714,NA,1987,4,15,15
"6680","1987-04-16","8",0,4.5,NA,1987,4,16,16
"6681","1987-04-17","8",3.8,4.459,NA,1987,4,17,16
"6682","1987-04-18","8",2.9,7.811,NA,1987,4,18,16
"6683","1987-04-19","8",0,6.654,NA,1987,4,19,16
"6684","1987-04-20","8",0,4.966,NA,1987,4,20,16
"6685","1987-04-21","8",0,3.552,NA,1987,4,21,16
"6686","1987-04-22","8",0.4,2.598,NA,1987,4,22,16
"6687","1987-04-23","8",0,1.926,NA,1987,4,23,17
"6688","1987-04-24","8",1,1.58,NA,1987,4,24,17
"6689","1987-04-25","8",0,1.312,NA,1987,4,25,17
"6690","1987-04-26","8",0,1.116,NA,1987,4,26,17
"6691","1987-04-27","8",0,0.961,NA,1987,4,27,17
"6692","1987-04-28","8",20,0.913,NA,1987,4,28,17
"6693","1987-04-29","8",19.1,0.955,NA,1987,4,29,17
"6694","1987-04-30","8",8.4,0.955,NA,1987,4,30,18
"6695","1987-05-01","8",0,0.984,NA,1987,5,1,18
"6696","1987-05-02","8",0,1.838,NA,1987,5,2,18
"6697","1987-05-03","8",0,2.681,NA,1987,5,3,18
"6698","1987-05-04","8",0,3.332,NA,1987,5,4,18
"6699","1987-05-05","8",13.5,7.028,NA,1987,5,5,18
"6700","1987-05-06","8",6.8,13.079,NA,1987,5,6,18
"6701","1987-05-07","8",0,5.797,NA,1987,5,7,19
"6702","1987-05-08","8",0,3.138,NA,1987,5,8,19
"6703","1987-05-09","8",0.6,2.174,NA,1987,5,9,19
"6704","1987-05-10","8",0,1.619,NA,1987,5,10,19
"6705","1987-05-11","8",0,1.327,NA,1987,5,11,19
"6706","1987-05-12","8",3.2,1.212,NA,1987,5,12,19
"6707","1987-05-13","8",0,1.033,NA,1987,5,13,19
"6708","1987-05-14","8",0,0.897,NA,1987,5,14,20
"6709","1987-05-15","8",4.1,0.886,NA,1987,5,15,20
"6710","1987-05-16","8",0,0.78,NA,1987,5,16,20
"6711","1987-05-17","8",0,0.703,NA,1987,5,17,20
"6712","1987-05-18","8",0,0.642,NA,1987,5,18,20
"6713","1987-05-19","8",0,0.577,NA,1987,5,19,20
"6714","1987-05-20","8",0,0.517,NA,1987,5,20,20
"6715","1987-05-21","8",0,0.471,NA,1987,5,21,21
"6716","1987-05-22","8",3.4,0.455,NA,1987,5,22,21
"6717","1987-05-23","8",11.3,0.499,NA,1987,5,23,21
"6718","1987-05-24","8",8.1,1.751,NA,1987,5,24,21
"6719","1987-05-25","8",0.5,1.301,NA,1987,5,25,21
"6720","1987-05-26","8",0,0.93,NA,1987,5,26,21
"6721","1987-05-27","8",1.5,0.721,NA,1987,5,27,21
"6722","1987-05-28","8",7,0.689,NA,1987,5,28,22
"6723","1987-05-29","8",17.8,1.485,NA,1987,5,29,22
"6724","1987-05-30","8",0,4.872,NA,1987,5,30,22
"6725","1987-05-31","8",22.2,4.733,NA,1987,5,31,22
"6726","1987-06-01","8",1.2,5.414,NA,1987,6,1,22
"6727","1987-06-02","8",5.7,2.875,NA,1987,6,2,22
"6728","1987-06-03","8",2,2.64,NA,1987,6,3,22
"6729","1987-06-04","8",23.5,6.571,NA,1987,6,4,23
"6730","1987-06-05","8",0.8,8.145,NA,1987,6,5,23
"6731","1987-06-06","8",0.5,2.939,NA,1987,6,6,23
"6732","1987-06-07","8",0.2,1.763,NA,1987,6,7,23
"6733","1987-06-08","8",31.9,8.708,NA,1987,6,8,23
"6734","1987-06-09","8",1.2,6.126,NA,1987,6,9,23
"6735","1987-06-10","8",0,2.921,NA,1987,6,10,23
"6736","1987-06-11","8",0,1.768,NA,1987,6,11,24
"6737","1987-06-12","8",6.8,1.601,NA,1987,6,12,24
"6738","1987-06-13","8",2.4,1.527,NA,1987,6,13,24
"6739","1987-06-14","8",0.2,1.276,NA,1987,6,14,24
"6740","1987-06-15","8",0.2,0.881,NA,1987,6,15,24
"6741","1987-06-16","8",7.7,0.715,NA,1987,6,16,24
"6742","1987-06-17","8",0,0.67,NA,1987,6,17,24
"6743","1987-06-18","8",0,0.508,NA,1987,6,18,25
"6744","1987-06-19","8",0,0.398,NA,1987,6,19,25
"6745","1987-06-20","8",0,0.327,NA,1987,6,20,25
"6746","1987-06-21","8",0,0.263,NA,1987,6,21,25
"6747","1987-06-22","8",29.5,0.438,NA,1987,6,22,25
"6748","1987-06-23","8",25.9,14.896,NA,1987,6,23,25
"6749","1987-06-24","8",0,3.27,NA,1987,6,24,25
"6750","1987-06-25","8",0,1.552,NA,1987,6,25,26
"6751","1987-06-26","8",1.1,1.176,NA,1987,6,26,26
"6752","1987-06-27","8",70.5,42.693,NA,1987,6,27,26
"6753","1987-06-28","8",3.2,9.045,NA,1987,6,28,26
"6754","1987-06-29","8",0.1,3.392,NA,1987,6,29,26
"6755","1987-06-30","8",0,1.908,NA,1987,6,30,26
"6756","1987-07-01","8",0,1.237,NA,1987,7,1,26
"6757","1987-07-02","8",9.3,0.934,NA,1987,7,2,27
"6758","1987-07-03","8",7.6,2.24,NA,1987,7,3,27
"6759","1987-07-04","8",7.6,2.693,NA,1987,7,4,27
"6760","1987-07-05","8",0,1.905,NA,1987,7,5,27
"6761","1987-07-06","8",0,1.065,NA,1987,7,6,27
"6762","1987-07-07","8",0,0.796,NA,1987,7,7,27
"6763","1987-07-08","8",0,0.648,NA,1987,7,8,27
"6764","1987-07-09","8",2.3,0.557,NA,1987,7,9,28
"6765","1987-07-10","8",1.7,0.459,NA,1987,7,10,28
"6766","1987-07-11","8",0,0.405,NA,1987,7,11,28
"6767","1987-07-12","8",2.6,0.383,NA,1987,7,12,28
"6768","1987-07-13","8",2.9,0.409,NA,1987,7,13,28
"6769","1987-07-14","8",6.3,0.44,NA,1987,7,14,28
"6770","1987-07-15","8",0.6,0.436,NA,1987,7,15,28
"6771","1987-07-16","8",0,0.294,NA,1987,7,16,29
"6772","1987-07-17","8",0,0.239,NA,1987,7,17,29
"6773","1987-07-18","8",8.2,0.237,NA,1987,7,18,29
"6774","1987-07-19","8",0,0.26,NA,1987,7,19,29
"6775","1987-07-20","8",19.8,0.393,NA,1987,7,20,29
"6776","1987-07-21","8",8,1.824,NA,1987,7,21,29
"6777","1987-07-22","8",0.1,0.885,NA,1987,7,22,29
"6778","1987-07-23","8",0,0.411,NA,1987,7,23,30
"6779","1987-07-24","8",0,0.255,NA,1987,7,24,30
"6780","1987-07-25","8",0,0.228,NA,1987,7,25,30
"6781","1987-07-26","8",0.4,0.197,NA,1987,7,26,30
"6782","1987-07-27","8",4.9,0.172,NA,1987,7,27,30
"6783","1987-07-28","8",0,0.176,NA,1987,7,28,30
"6784","1987-07-29","8",0,0.157,NA,1987,7,29,30
"6785","1987-07-30","8",0,0.12,NA,1987,7,30,31
"6786","1987-07-31","8",0,0.107,NA,1987,7,31,31
"6787","1987-08-01","8",0,0.097,NA,1987,8,1,31
"6788","1987-08-02","8",10,0.1,NA,1987,8,2,31
"6789","1987-08-03","8",33.1,2.355,NA,1987,8,3,31
"6790","1987-08-04","8",0,0.844,NA,1987,8,4,31
"6791","1987-08-05","8",0,0.35,NA,1987,8,5,31
"6792","1987-08-06","8",0,0.232,NA,1987,8,6,32
"6793","1987-08-07","8",0,0.195,NA,1987,8,7,32
"6794","1987-08-08","8",0,0.175,NA,1987,8,8,32
"6795","1987-08-09","8",2.1,0.138,NA,1987,8,9,32
"6796","1987-08-10","8",12,0.279,NA,1987,8,10,32
"6797","1987-08-11","8",0,0.227,NA,1987,8,11,32
"6798","1987-08-12","8",0,0.172,NA,1987,8,12,32
"6799","1987-08-13","8",0,0.139,NA,1987,8,13,33
"6800","1987-08-14","8",0,0.129,NA,1987,8,14,33
"6801","1987-08-15","8",0,0.116,NA,1987,8,15,33
"6802","1987-08-16","8",0,0.107,NA,1987,8,16,33
"6803","1987-08-17","8",0,0.084,NA,1987,8,17,33
"6804","1987-08-18","8",0,0.081,NA,1987,8,18,33
"6805","1987-08-19","8",4.2,0.079,NA,1987,8,19,33
"6806","1987-08-20","8",0,0.078,NA,1987,8,20,34
"6807","1987-08-21","8",0,0.063,NA,1987,8,21,34
"6808","1987-08-22","8",10.2,0.107,NA,1987,8,22,34
"6809","1987-08-23","8",0.3,0.109,NA,1987,8,23,34
"6810","1987-08-24","8",0,0.071,NA,1987,8,24,34
"6811","1987-08-25","8",0.2,0.069,NA,1987,8,25,34
"6812","1987-08-26","8",0,0.069,NA,1987,8,26,34
"6813","1987-08-27","8",0,0.065,NA,1987,8,27,35
"6814","1987-08-28","8",3,0.072,NA,1987,8,28,35
"6815","1987-08-29","8",18.6,0.24,NA,1987,8,29,35
"6816","1987-08-30","8",0.5,0.146,NA,1987,8,30,35
"6817","1987-08-31","8",3.6,0.095,NA,1987,8,31,35
"6818","1987-09-01","8",6.3,0.115,NA,1987,9,1,35
"6819","1987-09-02","8",0,0.079,NA,1987,9,2,35
"6820","1987-09-03","8",0,0.064,NA,1987,9,3,36
"6821","1987-09-04","8",0,0.059,NA,1987,9,4,36
"6822","1987-09-05","8",0,0.061,NA,1987,9,5,36
"6823","1987-09-06","8",0,0.063,NA,1987,9,6,36
"6824","1987-09-07","8",0,0.068,NA,1987,9,7,36
"6825","1987-09-08","8",27.8,0.158,NA,1987,9,8,36
"6826","1987-09-09","8",37.1,9.047,NA,1987,9,9,36
"6827","1987-09-10","8",0.3,1.422,NA,1987,9,10,37
"6828","1987-09-11","8",5.3,0.669,NA,1987,9,11,37
"6829","1987-09-12","8",7.9,1.184,NA,1987,9,12,37
"6830","1987-09-13","8",52.6,22.963,NA,1987,9,13,37
"6831","1987-09-14","8",1.3,11.91,NA,1987,9,14,37
"6832","1987-09-15","8",0,2.85,NA,1987,9,15,37
"6833","1987-09-16","8",0,1.457,NA,1987,9,16,37
"6834","1987-09-17","8",0,0.909,NA,1987,9,17,38
"6835","1987-09-18","8",3.2,0.676,NA,1987,9,18,38
"6836","1987-09-19","8",0.2,0.608,NA,1987,9,19,38
"6837","1987-09-20","8",13.5,1.44,NA,1987,9,20,38
"6838","1987-09-21","8",0.5,1.904,NA,1987,9,21,38
"6839","1987-09-22","8",0,1.25,NA,1987,9,22,38
"6840","1987-09-23","8",0,0.915,NA,1987,9,23,38
"6841","1987-09-24","8",0.3,0.699,NA,1987,9,24,39
"6842","1987-09-25","8",0,0.559,NA,1987,9,25,39
"6843","1987-09-26","8",4.7,0.513,NA,1987,9,26,39
"6844","1987-09-27","8",0,0.487,NA,1987,9,27,39
"6845","1987-09-28","8",0.3,0.434,NA,1987,9,28,39
"6846","1987-09-29","8",0,0.394,NA,1987,9,29,39
"6847","1987-09-30","8",12.4,0.696,NA,1987,9,30,39
"6848","1987-10-01","8",0.9,1.29,NA,1987,10,1,40
"6849","1987-10-02","8",0,0.882,NA,1987,10,2,40
"6850","1987-10-03","8",12.4,0.762,NA,1987,10,3,40
"6851","1987-10-04","8",27.3,15.969,NA,1987,10,4,40
"6852","1987-10-05","8",0,5.241,NA,1987,10,5,40
"6853","1987-10-06","8",0,2.614,NA,1987,10,6,40
"6854","1987-10-07","8",6.7,2.622,NA,1987,10,7,40
"6855","1987-10-08","8",3.2,2.552,NA,1987,10,8,41
"6856","1987-10-09","8",0,2.018,NA,1987,10,9,41
"6857","1987-10-10","8",0,1.577,NA,1987,10,10,41
"6858","1987-10-11","8",11.2,1.452,NA,1987,10,11,41
"6859","1987-10-12","8",0,1.339,NA,1987,10,12,41
"6860","1987-10-13","8",0,1.174,NA,1987,10,13,41
"6861","1987-10-14","8",0,1.048,NA,1987,10,14,41
"6862","1987-10-15","8",0,1.025,NA,1987,10,15,42
"6863","1987-10-16","8",0,1.098,NA,1987,10,16,42
"6864","1987-10-17","8",0,0.96,NA,1987,10,17,42
"6865","1987-10-18","8",0,0.869,NA,1987,10,18,42
"6866","1987-10-19","8",0,0.79,NA,1987,10,19,42
"6867","1987-10-20","8",2,0.734,NA,1987,10,20,42
"6868","1987-10-21","8",17.1,2.546,NA,1987,10,21,42
"6869","1987-10-22","8",0.6,3.095,NA,1987,10,22,43
"6870","1987-10-23","8",0.5,1.828,NA,1987,10,23,43
"6871","1987-10-24","8",0.8,1.449,NA,1987,10,24,43
"6872","1987-10-25","8",6,1.683,NA,1987,10,25,43
"6873","1987-10-26","8",0,1.485,NA,1987,10,26,43
"6874","1987-10-27","8",0,1.228,NA,1987,10,27,43
"6875","1987-10-28","8",30.3,13.072,NA,1987,10,28,43
"6876","1987-10-29","8",0.1,5.798,NA,1987,10,29,44
"6877","1987-10-30","8",0.4,2.851,NA,1987,10,30,44
"6878","1987-10-31","8",1.8,2.119,NA,1987,10,31,44
"6879","1987-11-01","8",0.2,1.723,NA,1987,11,1,44
"6880","1987-11-02","8",0,1.428,NA,1987,11,2,44
"6881","1987-11-03","8",5.8,1.528,NA,1987,11,3,44
"6882","1987-11-04","8",0.2,1.849,NA,1987,11,4,44
"6883","1987-11-05","8",0.6,1.541,NA,1987,11,5,45
"6884","1987-11-06","8",9.3,1.277,NA,1987,11,6,45
"6885","1987-11-07","8",1.8,1.061,NA,1987,11,7,45
"6886","1987-11-08","8",0.2,1.037,NA,1987,11,8,45
"6887","1987-11-09","8",0.2,1.985,NA,1987,11,9,45
"6888","1987-11-10","8",1.3,1.914,NA,1987,11,10,45
"6889","1987-11-11","8",1.7,1.424,NA,1987,11,11,45
"6890","1987-11-12","8",1,1.162,NA,1987,11,12,46
"6891","1987-11-13","8",0,1.002,NA,1987,11,13,46
"6892","1987-11-14","8",0.5,0.948,NA,1987,11,14,46
"6893","1987-11-15","8",0,0.892,NA,1987,11,15,46
"6894","1987-11-16","8",0,0.814,NA,1987,11,16,46
"6895","1987-11-17","8",0,0.808,NA,1987,11,17,46
"6896","1987-11-18","8",15.4,4.522,NA,1987,11,18,46
"6897","1987-11-19","8",0,2.669,NA,1987,11,19,47
"6898","1987-11-20","8",3,1.836,NA,1987,11,20,47
"6899","1987-11-21","8",0.3,1.312,NA,1987,11,21,47
"6900","1987-11-22","8",0.3,1.135,NA,1987,11,22,47
"6901","1987-11-23","8",0,0.93,NA,1987,11,23,47
"6902","1987-11-24","8",0,0.877,NA,1987,11,24,47
"6903","1987-11-25","8",3,0.848,NA,1987,11,25,47
"6904","1987-11-26","8",29.1,2.458,NA,1987,11,26,48
"6905","1987-11-27","8",0,1.821,NA,1987,11,27,48
"6906","1987-11-28","8",0.7,1.369,NA,1987,11,28,48
"6907","1987-11-29","8",0.9,1.153,NA,1987,11,29,48
"6908","1987-11-30","8",51.3,34.363,NA,1987,11,30,48
"6909","1987-12-01","8",0.4,9.281,NA,1987,12,1,48
"6910","1987-12-02","8",1.3,3.869,NA,1987,12,2,48
"6911","1987-12-03","8",0.3,2.473,NA,1987,12,3,49
"6912","1987-12-04","8",2.3,1.89,NA,1987,12,4,49
"6913","1987-12-05","8",0.6,1.518,NA,1987,12,5,49
"6914","1987-12-06","8",0.7,1.239,NA,1987,12,6,49
"6915","1987-12-07","8",0,1.055,NA,1987,12,7,49
"6916","1987-12-08","8",0.5,0.944,NA,1987,12,8,49
"6917","1987-12-09","8",2.9,0.999,NA,1987,12,9,49
"6918","1987-12-10","8",0.6,1.333,NA,1987,12,10,50
"6919","1987-12-11","8",0,1.274,NA,1987,12,11,50
"6920","1987-12-12","8",3.2,1.149,NA,1987,12,12,50
"6921","1987-12-13","8",3.2,1.018,NA,1987,12,13,50
"6922","1987-12-14","8",0,0.893,NA,1987,12,14,50
"6923","1987-12-15","8",25.6,0.852,NA,1987,12,15,50
"6924","1987-12-16","8",7.8,0.872,NA,1987,12,16,50
"6925","1987-12-17","8",1.1,0.746,NA,1987,12,17,51
"6926","1987-12-18","8",0,0.681,NA,1987,12,18,51
"6927","1987-12-19","8",0,0.612,NA,1987,12,19,51
"6928","1987-12-20","8",20.8,0.599,NA,1987,12,20,51
"6929","1987-12-21","8",1.2,0.582,NA,1987,12,21,51
"6930","1987-12-22","8",0,0.549,NA,1987,12,22,51
"6931","1987-12-23","8",0.3,0.531,NA,1987,12,23,51
"6932","1987-12-24","8",0.3,0.506,NA,1987,12,24,52
"6933","1987-12-25","8",4.7,0.681,NA,1987,12,25,52
"6934","1987-12-26","8",0,0.785,NA,1987,12,26,52
"6935","1987-12-27","8",0.1,0.688,NA,1987,12,27,52
"6936","1987-12-28","8",0,0.586,NA,1987,12,28,52
"6937","1987-12-29","8",2.6,0.567,NA,1987,12,29,52
"6938","1987-12-30","8",0.4,0.529,NA,1987,12,30,52
"6939","1987-12-31","8",0,0.514,NA,1987,12,31,53
"6940","1988-01-01","8",0,0.47,NA,1988,1,1,1
"6941","1988-01-02","8",0,0.418,NA,1988,1,2,1
"6942","1988-01-03","8",0,0.398,NA,1988,1,3,1
"6943","1988-01-04","8",7.6,0.397,NA,1988,1,4,1
"6944","1988-01-05","8",2.6,0.38,NA,1988,1,5,1
"6945","1988-01-06","8",0.3,0.356,NA,1988,1,6,1
"6946","1988-01-07","8",0.6,0.304,NA,1988,1,7,1
"6947","1988-01-08","8",4.1,0.294,NA,1988,1,8,2
"6948","1988-01-09","8",2.2,0.295,NA,1988,1,9,2
"6949","1988-01-10","8",0,0.29,NA,1988,1,10,2
"6950","1988-01-11","8",0,0.28,NA,1988,1,11,2
"6951","1988-01-12","8",0,0.273,NA,1988,1,12,2
"6952","1988-01-13","8",0,0.27,NA,1988,1,13,2
"6953","1988-01-14","8",0,0.248,NA,1988,1,14,2
"6954","1988-01-15","8",0,0.216,NA,1988,1,15,3
"6955","1988-01-16","8",0,0.226,NA,1988,1,16,3
"6956","1988-01-17","8",0,0.237,NA,1988,1,17,3
"6957","1988-01-18","8",20.7,0.567,NA,1988,1,18,3
"6958","1988-01-19","8",2.4,0.834,NA,1988,1,19,3
"6959","1988-01-20","8",6.6,0.576,NA,1988,1,20,3
"6960","1988-01-21","8",2.1,0.492,NA,1988,1,21,3
"6961","1988-01-22","8",0,0.457,NA,1988,1,22,4
"6962","1988-01-23","8",0,0.431,NA,1988,1,23,4
"6963","1988-01-24","8",0.5,0.407,NA,1988,1,24,4
"6964","1988-01-25","8",14.4,0.383,NA,1988,1,25,4
"6965","1988-01-26","8",5,0.387,NA,1988,1,26,4
"6966","1988-01-27","8",0,0.329,NA,1988,1,27,4
"6967","1988-01-28","8",0.3,0.3,NA,1988,1,28,4
"6968","1988-01-29","8",0.3,0.296,NA,1988,1,29,5
"6969","1988-01-30","8",0,0.292,NA,1988,1,30,5
"6970","1988-01-31","8",0,0.457,NA,1988,1,31,5
"6971","1988-02-01","8",1.3,1.401,NA,1988,2,1,5
"6972","1988-02-02","8",4.1,5.255,NA,1988,2,2,5
"6973","1988-02-03","8",0,2.838,NA,1988,2,3,5
"6974","1988-02-04","8",20,1.763,NA,1988,2,4,5
"6975","1988-02-05","8",0.8,1.3,NA,1988,2,5,6
"6976","1988-02-06","8",0.1,1.047,NA,1988,2,6,6
"6977","1988-02-07","8",0,0.861,NA,1988,2,7,6
"6978","1988-02-08","8",1.4,0.772,NA,1988,2,8,6
"6979","1988-02-09","8",0,0.702,NA,1988,2,9,6
"6980","1988-02-10","8",0.3,0.647,NA,1988,2,10,6
"6981","1988-02-11","8",0.5,0.595,NA,1988,2,11,6
"6982","1988-02-12","8",35,0.581,NA,1988,2,12,7
"6983","1988-02-13","8",12.5,0.552,NA,1988,2,13,7
"6984","1988-02-14","8",0.5,0.486,NA,1988,2,14,7
"6985","1988-02-15","8",1.2,0.464,NA,1988,2,15,7
"6986","1988-02-16","8",0,0.454,NA,1988,2,16,7
"6987","1988-02-17","8",0,0.44,NA,1988,2,17,7
"6988","1988-02-18","8",0,0.424,NA,1988,2,18,7
"6989","1988-02-19","8",3.7,0.421,NA,1988,2,19,8
"6990","1988-02-20","8",17.6,0.44,NA,1988,2,20,8
"6991","1988-02-21","8",3.1,0.416,NA,1988,2,21,8
"6992","1988-02-22","8",0,0.402,NA,1988,2,22,8
"6993","1988-02-23","8",1,0.398,NA,1988,2,23,8
"6994","1988-02-24","8",0,0.382,NA,1988,2,24,8
"6995","1988-02-25","8",1.2,0.375,NA,1988,2,25,8
"6996","1988-02-26","8",0,0.37,NA,1988,2,26,9
"6997","1988-02-27","8",0,0.358,NA,1988,2,27,9
"6998","1988-02-28","8",0,0.322,NA,1988,2,28,9
"6999","1988-02-29","8",0,0.305,NA,1988,2,29,9
"7000","1988-03-01","8",0,0.3,NA,1988,3,1,9
"7001","1988-03-02","8",0,0.296,NA,1988,3,2,9
"7002","1988-03-03","8",0,0.293,NA,1988,3,3,9
"7003","1988-03-04","8",7.9,0.289,NA,1988,3,4,10
"7004","1988-03-05","8",0,0.283,NA,1988,3,5,10
"7005","1988-03-06","8",0,0.277,NA,1988,3,6,10
"7006","1988-03-07","8",0,0.27,NA,1988,3,7,10
"7007","1988-03-08","8",0,0.261,NA,1988,3,8,10
"7008","1988-03-09","8",3.6,0.27,NA,1988,3,9,10
"7009","1988-03-10","8",2.3,0.531,NA,1988,3,10,10
"7010","1988-03-11","8",0,0.396,NA,1988,3,11,11
"7011","1988-03-12","8",0,0.365,NA,1988,3,12,11
"7012","1988-03-13","8",5.7,0.352,NA,1988,3,13,11
"7013","1988-03-14","8",0,0.333,NA,1988,3,14,11
"7014","1988-03-15","8",0,0.32,NA,1988,3,15,11
"7015","1988-03-16","8",0,0.298,NA,1988,3,16,11
"7016","1988-03-17","8",0,0.288,NA,1988,3,17,11
"7017","1988-03-18","8",0,0.288,NA,1988,3,18,12
